question_id,section,subtopic,difficulty_tag,exam_tags
Q08266,Logical Reasoning,Puzzles,Easy,"TCS NQT,Banking,Placements"
Q08267,Logical Reasoning,Statement & Conclusion,Hard,"SSC,CAT"
Q08268,Data Interpretation,Tables,Easy,"TCS NQT,SSC,General"
Q08269,Data Interpretation,Tables,Easy,SSC
Q08270,Data Interpretation,Data Sufficiency (DI),Medium,CAT
Q08271,Data Interpretation,Tables,Medium,Banking
Q08272,Logical Reasoning,Ranking & Order,Medium,"General,SSC,CAT"
Q08273,Data Interpretation,Data Sufficiency (DI),Medium,"General,SSC,TCS NQT"
Q08274,Quantitative Aptitude,Progressions (AP/GP),Easy,"Banking,Placements,SSC"
Q08275,Quantitative Aptitude,Pipes & Cisterns,Hard,TCS NQT
Q08276,Quantitative Aptitude,Pipes & Cisterns,Medium,"TCS NQT,Placements,CAT"
Q08277,Logical Reasoning,Cubes & Dice,Easy,"General,Placements"
Q08278,Logical Reasoning,Venn Diagrams,Medium,"CAT,Banking,TCS NQT"
Q08279,Verbal Ability,Idioms & Phrases,Medium,CAT
Q08280,Verbal Ability,Sentence Correction,Hard,TCS NQT
Q08281,Verbal Ability,Odd One Out,Easy,Banking
Q08282,Verbal Ability,Odd One Out,Easy,Banking
Q08283,Quantitative Aptitude,Partnership,Medium,CAT
Q08284,Logical Reasoning,Analogy,Medium,"Placements,SSC,CAT"
Q08285,Logical Reasoning,Coding-Decoding,Medium,"Placements,General"
Q08286,Verbal Ability,Cloze Test,Medium,General
Q08287,Verbal Ability,Critical Reasoning,Medium,General
Q08288,Logical Reasoning,Statement & Assumption,Medium,Banking
Q08289,Quantitative Aptitude,Surds & Indices,Medium,Placements
Q08290,Logical Reasoning,Statement & Assumption,Medium,"SSC,General"
Q08291,Data Interpretation,Bar Graphs,Hard,TCS NQT
Q08292,Quantitative Aptitude,Simple Interest,Easy,"SSC,General,TCS NQT"
Q08293,Verbal Ability,Synonyms & Antonyms,Easy,"TCS NQT,SSC"
Q08294,Data Interpretation,Line Graphs,Medium,"General,CAT,Placements"
Q08295,Quantitative Aptitude,Partnership,Medium,"Placements,SSC"
Q08296,Verbal Ability,Reading Comprehension,Medium,"TCS NQT,SSC,Banking"
Q08297,Quantitative Aptitude,Geometry,Easy,"General,CAT"
Q08298,Verbal Ability,Para Jumbles,Medium,"General,TCS NQT,Banking"
Q08299,Logical Reasoning,Seating Arrangement,Medium,"Banking,SSC"
Q08300,Data Interpretation,Bar Graphs,Hard,"TCS NQT,SSC,CAT"
Q08301,Data Interpretation,Caselets,Medium,"SSC,Placements"
Q08302,Data Interpretation,Venn-based DI,Hard,"General,CAT,Placements"
Q08303,Data Interpretation,Radar/Spider Charts,Hard,SSC
Q08304,Quantitative Aptitude,Mixtures & Alligations,Medium,"Placements,SSC,TCS NQT"
Q08305,Quantitative Aptitude,Profit & Loss,Medium,"General,TCS NQT,CAT"
Q08306,Data Interpretation,Venn-based DI,Medium,Banking
Q08307,Verbal Ability,Para Jumbles,Medium,"CAT,General,Placements"
Q08308,Quantitative Aptitude,Algebra,Hard,"SSC,TCS NQT"
Q08309,Verbal Ability,Critical Reasoning,Medium,General
Q08310,Logical Reasoning,Coding-Decoding,Easy,General
Q08311,Logical Reasoning,Coding-Decoding,Medium,Banking
Q08312,Data Interpretation,Data Sufficiency (DI),Medium,"Banking,General,TCS NQT"
Q08313,Data Interpretation,Line Graphs,Medium,TCS NQT
Q08314,Quantitative Aptitude,Linear Equations,Medium,Placements
Q08315,Logical Reasoning,Ranking & Order,Medium,TCS NQT
Q08316,Data Interpretation,Caselets,Easy,CAT
Q08317,Logical Reasoning,Series Completion,Medium,"General,CAT,Placements"
Q08318,Verbal Ability,Critical Reasoning,Hard,SSC
Q08319,Verbal Ability,Cloze Test,Medium,"Placements,SSC,CAT"
Q08320,Logical Reasoning,Ranking & Order,Medium,"General,Placements"
Q08321,Quantitative Aptitude,Permutation & Combination,Hard,"Placements,SSC,Banking"
Q08322,Data Interpretation,Tables,Easy,SSC
Q08323,Quantitative Aptitude,Surds & Indices,Hard,"TCS NQT,General,Placements"
Q08324,Quantitative Aptitude,Ratio & Proportion,Hard,"Placements,Banking"
Q08325,Logical Reasoning,Data Sufficiency,Hard,General
Q08326,Data Interpretation,Venn-based DI,Easy,"Banking,TCS NQT"
Q08327,Logical Reasoning,Statement & Conclusion,Medium,"CAT,TCS NQT,Banking"
Q08328,Logical Reasoning,Data Sufficiency,Medium,"Placements,SSC"
Q08329,Logical Reasoning,Statement & Assumption,Easy,"TCS NQT,Placements,Banking"
Q08330,Quantitative Aptitude,Logarithms,Medium,TCS NQT
Q08331,Data Interpretation,Mixed DI Sets,Easy,"CAT,Banking"
Q08332,Quantitative Aptitude,Averages,Easy,SSC
Q08333,Logical Reasoning,Blood Relations,Medium,"SSC,Placements,General"
Q08334,Verbal Ability,Verbal Analogies,Easy,"Banking,CAT"
Q08335,Logical Reasoning,Statement & Assumption,Hard,"Banking,TCS NQT,General"
Q08336,Verbal Ability,Critical Reasoning,Easy,"Placements,SSC"
Q08337,Quantitative Aptitude,Logarithms,Easy,Banking
Q08338,Verbal Ability,Para Summary,Hard,"CAT,SSC"
Q08339,Quantitative Aptitude,Mensuration,Medium,TCS NQT
Q08340,Data Interpretation,Venn-based DI,Medium,CAT
Q08341,Logical Reasoning,Syllogisms,Easy,"TCS NQT,SSC,General"
Q08342,Data Interpretation,Line Graphs,Easy,"TCS NQT,Banking,Placements"
Q08343,Logical Reasoning,Statement & Conclusion,Medium,"General,TCS NQT"
Q08344,Quantitative Aptitude,Set Theory,Hard,"General,Banking"
Q08345,Quantitative Aptitude,Permutation & Combination,Easy,"Banking,General"
Q08346,Logical Reasoning,Statement & Conclusion,Easy,"CAT,Banking"
Q08347,Verbal Ability,Error Spotting,Medium,Banking
Q08348,Logical Reasoning,Blood Relations,Medium,"TCS NQT,CAT"
Q08349,Quantitative Aptitude,Profit & Loss,Easy,"TCS NQT,Banking"
Q08350,Data Interpretation,Pie Charts,Easy,CAT
Q08351,Quantitative Aptitude,"Time, Speed & Distance",Easy,"SSC,Banking,CAT"
Q08352,Data Interpretation,Mixed DI Sets,Easy,"Banking,SSC"
Q08353,Verbal Ability,Para Summary,Medium,"General,SSC"
Q08354,Quantitative Aptitude,Number System,Hard,"SSC,CAT,Banking"
Q08355,Quantitative Aptitude,Number System,Medium,"CAT,Banking,TCS NQT"
Q08356,Data Interpretation,Caselets,Medium,"TCS NQT,Placements"
Q08357,Quantitative Aptitude,"Time, Speed & Distance",Medium,"General,Placements"
Q08358,Data Interpretation,Mixed DI Sets,Easy,"General,Banking,SSC"
Q08359,Quantitative Aptitude,Number System,Medium,"SSC,CAT"
Q08360,Data Interpretation,Mixed DI Sets,Hard,"Banking,TCS NQT"
Q08361,Data Interpretation,Tables,Hard,"SSC,General"
Q08362,Quantitative Aptitude,Percentages,Medium,General
Q08363,Logical Reasoning,Statement & Conclusion,Easy,TCS NQT
Q08364,Verbal Ability,Para Summary,Easy,Banking
Q08365,Logical Reasoning,Coding-Decoding,Hard,"Banking,CAT"
Q08366,Data Interpretation,Caselets,Hard,Placements
Q08367,Quantitative Aptitude,Algebra,Easy,General
Q08368,Logical Reasoning,Statement & Assumption,Easy,"SSC,Banking,TCS NQT"
Q08369,Logical Reasoning,Coding-Decoding,Hard,"SSC,TCS NQT"
Q08370,Quantitative Aptitude,Profit & Loss,Easy,"Banking,Placements,SSC"
Q08371,Quantitative Aptitude,Progressions (AP/GP),Medium,General
Q08372,Verbal Ability,Para Summary,Medium,"CAT,Banking,Placements"
Q08373,Quantitative Aptitude,Algebra,Medium,"SSC,Placements,CAT"
Q08374,Logical Reasoning,Seating Arrangement,Easy,CAT
Q08375,Quantitative Aptitude,Compound Interest,Easy,"TCS NQT,General"
Q08376,Verbal Ability,Para Summary,Medium,"SSC,CAT,Placements"
Q08377,Quantitative Aptitude,Number System,Medium,"General,TCS NQT"
Q08378,Quantitative Aptitude,Linear Equations,Easy,General
Q08379,Quantitative Aptitude,Trigonometry,Medium,"SSC,TCS NQT"
Q08380,Verbal Ability,Para Summary,Medium,"CAT,Placements"
Q08381,Logical Reasoning,Ranking & Order,Easy,"Banking,Placements"
Q08382,Logical Reasoning,Syllogisms,Easy,General
Q08383,Logical Reasoning,Input-Output,Hard,SSC
Q08384,Quantitative Aptitude,Mixtures & Alligations,Hard,"SSC,Placements,General"
Q08385,Quantitative Aptitude,Quadratic Equations,Medium,"TCS NQT,Banking,Placements"
Q08386,Logical Reasoning,Statement & Assumption,Easy,TCS NQT
Q08387,Logical Reasoning,Seating Arrangement,Hard,"Placements,General,TCS NQT"
Q08388,Quantitative Aptitude,Linear Equations,Easy,"General,Banking"
Q08389,Logical Reasoning,Seating Arrangement,Easy,"General,CAT"
Q08390,Verbal Ability,Odd One Out,Easy,CAT
Q08391,Verbal Ability,Odd One Out,Medium,"SSC,General"
Q08392,Quantitative Aptitude,Mensuration,Medium,"Banking,Placements"
Q08393,Quantitative Aptitude,Surds & Indices,Medium,"Placements,Banking"
Q08394,Verbal Ability,Sentence Correction,Medium,"Banking,TCS NQT"
Q08395,Verbal Ability,Fill in the Blanks,Easy,"CAT,TCS NQT,Banking"
Q08396,Quantitative Aptitude,Trigonometry,Medium,"Banking,SSC"
Q08397,Quantitative Aptitude,Logarithms,Easy,"General,SSC"
Q08398,Verbal Ability,Cloze Test,Hard,SSC
Q08399,Verbal Ability,Idioms & Phrases,Medium,"SSC,Placements,General"
Q08400,Data Interpretation,Tables,Easy,"General,Banking"
Q08401,Quantitative Aptitude,Averages,Easy,Placements
Q08402,Verbal Ability,Odd One Out,Medium,"Banking,General"
Q08403,Quantitative Aptitude,Probability,Medium,"SSC,CAT"
Q08404,Logical Reasoning,Statement & Conclusion,Hard,CAT
Q08405,Quantitative Aptitude,Trigonometry,Easy,"Banking,SSC"
Q08406,Verbal Ability,Para Jumbles,Easy,"TCS NQT,Banking"
Q08407,Quantitative Aptitude,Linear Equations,Medium,SSC
Q08408,Verbal Ability,Para Jumbles,Hard,SSC
Q08409,Quantitative Aptitude,Trigonometry,Medium,General
Q08410,Verbal Ability,Sentence Correction,Hard,TCS NQT
Q08411,Quantitative Aptitude,Progressions (AP/GP),Easy,CAT
Q08412,Verbal Ability,Cloze Test,Medium,"CAT,TCS NQT,SSC"
Q08413,Logical Reasoning,Syllogisms,Medium,"SSC,Banking"
Q08414,Logical Reasoning,Data Sufficiency,Hard,"TCS NQT,Placements,General"
Q08415,Quantitative Aptitude,Pipes & Cisterns,Easy,"General,SSC"
Q08416,Logical Reasoning,Venn Diagrams,Easy,TCS NQT
Q08417,Data Interpretation,Mixed DI Sets,Hard,"General,Banking,SSC"
Q08418,Quantitative Aptitude,Ratio & Proportion,Medium,"Placements,General"
Q08419,Logical Reasoning,Direction Sense,Easy,"Banking,CAT"
Q08420,Logical Reasoning,Blood Relations,Medium,SSC
Q08421,Quantitative Aptitude,Mensuration,Hard,TCS NQT
Q08422,Quantitative Aptitude,Pipes & Cisterns,Hard,CAT
Q08423,Quantitative Aptitude,Percentages,Medium,"Placements,SSC,TCS NQT"
Q08424,Quantitative Aptitude,Geometry,Medium,CAT
Q08425,Quantitative Aptitude,Logarithms,Hard,"TCS NQT,General,Banking"
Q08426,Logical Reasoning,Venn Diagrams,Easy,CAT
Q08427,Quantitative Aptitude,Probability,Medium,General
Q08428,Data Interpretation,Mixed DI Sets,Easy,"Placements,Banking,SSC"
Q08429,Data Interpretation,Data Sufficiency (DI),Medium,"CAT,SSC"
Q08430,Verbal Ability,Error Spotting,Medium,"Banking,General"
Q08431,Logical Reasoning,Input-Output,Medium,TCS NQT
Q08432,Logical Reasoning,Input-Output,Medium,"Banking,CAT,SSC"
Q08433,Verbal Ability,Error Spotting,Easy,"General,TCS NQT"
Q08434,Verbal Ability,Para Summary,Medium,"General,Banking"
Q08435,Logical Reasoning,Direction Sense,Medium,"TCS NQT,CAT,SSC"
Q08436,Logical Reasoning,Direction Sense,Easy,"Banking,SSC"
Q08437,Logical Reasoning,Data Sufficiency,Medium,TCS NQT
Q08438,Logical Reasoning,Seating Arrangement,Easy,"General,Placements"
Q08439,Quantitative Aptitude,Partnership,Medium,General
Q08440,Data Interpretation,Tables,Easy,General
Q08441,Logical Reasoning,Coding-Decoding,Easy,"General,Placements,Banking"
Q08442,Quantitative Aptitude,Geometry,Hard,"CAT,SSC"
Q08443,Quantitative Aptitude,Averages,Medium,"General,Placements"
Q08444,Data Interpretation,Venn-based DI,Hard,"Placements,General"
Q08445,Data Interpretation,Pie Charts,Easy,"CAT,SSC"
Q08446,Verbal Ability,Para Jumbles,Medium,CAT
Q08447,Quantitative Aptitude,Probability,Hard,"Banking,CAT"
Q08448,Quantitative Aptitude,Mixtures & Alligations,Easy,"SSC,Banking"
Q08449,Quantitative Aptitude,Ratio & Proportion,Medium,TCS NQT
Q08450,Quantitative Aptitude,Progressions (AP/GP),Medium,SSC
Q08451,Verbal Ability,Odd One Out,Hard,"General,TCS NQT,SSC"
Q08452,Quantitative Aptitude,Time & Work,Easy,"Banking,SSC"
Q08453,Quantitative Aptitude,Mixtures & Alligations,Medium,CAT
Q08454,Quantitative Aptitude,"Time, Speed & Distance",Easy,"TCS NQT,SSC"
Q08455,Logical Reasoning,Clocks & Calendars,Easy,CAT
Q08456,Quantitative Aptitude,Pipes & Cisterns,Easy,"Placements,General,Banking"
Q08457,Quantitative Aptitude,Set Theory,Easy,SSC
Q08458,Logical Reasoning,Seating Arrangement,Medium,"General,Banking,TCS NQT"
Q08459,Quantitative Aptitude,Mixtures & Alligations,Easy,"Banking,SSC"
Q08460,Logical Reasoning,Puzzles,Medium,CAT
Q08461,Verbal Ability,Sentence Correction,Easy,"CAT,TCS NQT"
Q08462,Logical Reasoning,Series Completion,Easy,Placements
Q08463,Logical Reasoning,Data Sufficiency,Medium,"SSC,Placements,General"
Q08464,Logical Reasoning,Input-Output,Medium,"TCS NQT,CAT"
Q08465,Quantitative Aptitude,Linear Equations,Easy,TCS NQT
Q08466,Data Interpretation,Venn-based DI,Medium,"SSC,Placements,CAT"
Q08467,Quantitative Aptitude,Trigonometry,Medium,"TCS NQT,SSC,General"
Q08468,Quantitative Aptitude,Logarithms,Medium,"CAT,TCS NQT,SSC"
Q08469,Quantitative Aptitude,Partnership,Easy,"CAT,Placements,Banking"
Q08470,Verbal Ability,Fill in the Blanks,Hard,"TCS NQT,CAT"
Q08471,Verbal Ability,Para Summary,Medium,"SSC,TCS NQT"
Q08472,Logical Reasoning,Coding-Decoding,Medium,TCS NQT
Q08473,Quantitative Aptitude,"Time, Speed & Distance",Easy,TCS NQT
Q08474,Logical Reasoning,Statement & Assumption,Easy,"TCS NQT,General"
Q08475,Verbal Ability,Para Jumbles,Easy,"General,CAT,TCS NQT"
Q08476,Verbal Ability,Sentence Correction,Hard,"CAT,SSC,Banking"
Q08477,Logical Reasoning,Series Completion,Easy,"Placements,TCS NQT"
Q08478,Data Interpretation,Line Graphs,Medium,"Placements,CAT"
Q08479,Quantitative Aptitude,Partnership,Medium,"SSC,TCS NQT,Banking"
Q08480,Verbal Ability,Error Spotting,Easy,CAT
Q08481,Verbal Ability,Verbal Analogies,Medium,"CAT,Placements,General"
Q08482,Logical Reasoning,Venn Diagrams,Easy,Banking
Q08483,Verbal Ability,Sentence Correction,Medium,"CAT,General"
Q08484,Logical Reasoning,Clocks & Calendars,Easy,"Banking,CAT,Placements"
Q08485,Data Interpretation,Tables,Easy,SSC
Q08486,Logical Reasoning,Data Sufficiency,Easy,"Placements,CAT"
Q08487,Verbal Ability,Para Jumbles,Easy,"Placements,CAT"
Q08488,Verbal Ability,Sentence Correction,Easy,SSC
Q08489,Verbal Ability,Critical Reasoning,Medium,Banking
Q08490,Logical Reasoning,Cubes & Dice,Easy,"CAT,General,TCS NQT"
Q08491,Data Interpretation,Data Sufficiency (DI),Medium,"TCS NQT,General"
Q08492,Quantitative Aptitude,Mixtures & Alligations,Easy,"SSC,General,Banking"
Q08493,Quantitative Aptitude,Geometry,Hard,"General,Banking,Placements"
Q08494,Quantitative Aptitude,Pipes & Cisterns,Easy,"SSC,General"
Q08495,Verbal Ability,Para Jumbles,Hard,"General,Placements,CAT"
Q08496,Verbal Ability,Synonyms & Antonyms,Medium,"TCS NQT,General"
Q08497,Verbal Ability,Critical Reasoning,Medium,"Placements,CAT"
Q08498,Verbal Ability,Para Summary,Medium,"General,CAT"
Q08499,Logical Reasoning,Puzzles,Easy,Banking
Q08500,Logical Reasoning,Puzzles,Hard,"General,Banking,TCS NQT"
Q08501,Logical Reasoning,Seating Arrangement,Medium,CAT
Q08502,Logical Reasoning,Direction Sense,Easy,General
Q08503,Verbal Ability,Critical Reasoning,Medium,General
Q08504,Quantitative Aptitude,Simple Interest,Medium,"TCS NQT,Placements"
Q08505,Verbal Ability,Para Summary,Medium,"Placements,General,CAT"
Q08506,Quantitative Aptitude,Set Theory,Easy,"SSC,Banking"
Q08507,Verbal Ability,Synonyms & Antonyms,Hard,"Banking,TCS NQT,General"
Q08508,Verbal Ability,Synonyms & Antonyms,Medium,TCS NQT
Q08509,Quantitative Aptitude,"Time, Speed & Distance",Medium,"SSC,Banking,CAT"
Q08510,Logical Reasoning,Blood Relations,Easy,SSC
Q08511,Quantitative Aptitude,Progressions (AP/GP),Easy,Placements
Q08512,Data Interpretation,Mixed DI Sets,Hard,"Placements,General"
Q08513,Logical Reasoning,Cubes & Dice,Medium,General
Q08514,Verbal Ability,Sentence Correction,Medium,Placements
Q08515,Verbal Ability,Reading Comprehension,Medium,General
Q08516,Verbal Ability,Cloze Test,Hard,"SSC,TCS NQT"
Q08517,Verbal Ability,Fill in the Blanks,Easy,"Banking,Placements,SSC"
Q08518,Logical Reasoning,Series Completion,Hard,"Banking,CAT,Placements"
Q08519,Data Interpretation,Mixed DI Sets,Medium,SSC
Q08520,Verbal Ability,Fill in the Blanks,Hard,General
Q08521,Logical Reasoning,Syllogisms,Medium,"General,TCS NQT"
Q08522,Quantitative Aptitude,Set Theory,Easy,General
Q08523,Verbal Ability,Synonyms & Antonyms,Medium,"TCS NQT,Banking,CAT"
Q08524,Verbal Ability,Para Summary,Medium,SSC
Q08525,Data Interpretation,Venn-based DI,Hard,Placements
Q08526,Logical Reasoning,Coding-Decoding,Easy,"CAT,Banking"
Q08527,Quantitative Aptitude,Linear Equations,Hard,"Banking,SSC"
Q08528,Logical Reasoning,Cubes & Dice,Easy,"General,TCS NQT"
Q08529,Quantitative Aptitude,Algebra,Medium,General
Q08530,Quantitative Aptitude,Progressions (AP/GP),Medium,SSC
Q08531,Logical Reasoning,Seating Arrangement,Hard,"TCS NQT,General,SSC"
Q08532,Data Interpretation,Data Sufficiency (DI),Medium,"General,SSC"
Q08533,Quantitative Aptitude,"Time, Speed & Distance",Medium,CAT
Q08534,Data Interpretation,Data Sufficiency (DI),Medium,"General,SSC"
Q08535,Quantitative Aptitude,Geometry,Easy,Placements
Q08536,Quantitative Aptitude,Permutation & Combination,Medium,"Banking,TCS NQT,General"
Q08537,Verbal Ability,Error Spotting,Medium,"SSC,Banking"
Q08538,Quantitative Aptitude,Partnership,Easy,"TCS NQT,Placements,CAT"
Q08539,Logical Reasoning,Series Completion,Easy,"General,CAT"
Q08540,Logical Reasoning,Input-Output,Medium,"Placements,General,CAT"
Q08541,Quantitative Aptitude,Profit & Loss,Hard,General
Q08542,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Banking,CAT,SSC"
Q08543,Logical Reasoning,Analogy,Hard,"SSC,Banking,CAT"
Q08544,Logical Reasoning,Blood Relations,Medium,TCS NQT
Q08545,Verbal Ability,Reading Comprehension,Medium,SSC
Q08546,Verbal Ability,Para Jumbles,Easy,"General,SSC,TCS NQT"
Q08547,Quantitative Aptitude,Pipes & Cisterns,Medium,TCS NQT
Q08548,Data Interpretation,Line Graphs,Easy,"TCS NQT,SSC,General"
Q08549,Logical Reasoning,Seating Arrangement,Medium,"General,CAT,SSC"
Q08550,Logical Reasoning,Cubes & Dice,Easy,"General,CAT,SSC"
Q08551,Logical Reasoning,Statement & Assumption,Hard,"Banking,Placements"
Q08552,Data Interpretation,Venn-based DI,Easy,TCS NQT
Q08553,Verbal Ability,Fill in the Blanks,Easy,General
Q08554,Verbal Ability,Para Summary,Medium,"Placements,CAT"
Q08555,Quantitative Aptitude,Progressions (AP/GP),Hard,"General,Placements"
Q08556,Logical Reasoning,Direction Sense,Easy,"General,Banking,TCS NQT"
Q08557,Quantitative Aptitude,Number System,Medium,"SSC,TCS NQT,Banking"
Q08558,Verbal Ability,Cloze Test,Easy,"General,Banking,SSC"
Q08559,Logical Reasoning,Ranking & Order,Easy,"General,Placements,TCS NQT"
Q08560,Verbal Ability,Fill in the Blanks,Medium,"General,TCS NQT,Placements"
Q08561,Quantitative Aptitude,Time & Work,Easy,"Placements,TCS NQT,CAT"
Q08562,Logical Reasoning,Puzzles,Medium,"Placements,General,TCS NQT"
Q08563,Verbal Ability,Fill in the Blanks,Hard,CAT
Q08564,Verbal Ability,Para Summary,Hard,"TCS NQT,SSC,Banking"
Q08565,Quantitative Aptitude,Probability,Hard,"SSC,Banking,TCS NQT"
Q08566,Quantitative Aptitude,Geometry,Hard,"Banking,TCS NQT,CAT"
Q08567,Verbal Ability,Verbal Analogies,Medium,"SSC,General"
Q08568,Quantitative Aptitude,Probability,Medium,Banking
Q08569,Logical Reasoning,Statement & Conclusion,Hard,"SSC,TCS NQT,General"
Q08570,Quantitative Aptitude,Progressions (AP/GP),Medium,"SSC,Placements"
Q08571,Quantitative Aptitude,Profit & Loss,Medium,SSC
Q08572,Verbal Ability,Cloze Test,Easy,CAT
Q08573,Quantitative Aptitude,Trigonometry,Easy,"SSC,General"
Q08574,Verbal Ability,Verbal Analogies,Medium,"Placements,TCS NQT,Banking"
Q08575,Quantitative Aptitude,Averages,Medium,"General,Banking,SSC"
Q08576,Quantitative Aptitude,Profit & Loss,Easy,"CAT,SSC,Banking"
Q08577,Logical Reasoning,Coding-Decoding,Medium,"Banking,SSC"
Q08578,Data Interpretation,Pie Charts,Easy,"General,CAT,Banking"
Q08579,Logical Reasoning,Input-Output,Medium,"SSC,Placements"
Q08580,Logical Reasoning,Statement & Conclusion,Hard,"Banking,SSC,TCS NQT"
Q08581,Logical Reasoning,Seating Arrangement,Medium,"General,Banking"
Q08582,Logical Reasoning,Clocks & Calendars,Hard,TCS NQT
Q08583,Data Interpretation,Data Sufficiency (DI),Medium,"TCS NQT,General"
Q08584,Verbal Ability,Para Summary,Medium,General
Q08585,Verbal Ability,Reading Comprehension,Medium,TCS NQT
Q08586,Quantitative Aptitude,"Time, Speed & Distance",Medium,"General,TCS NQT"
Q08587,Logical Reasoning,Coding-Decoding,Medium,CAT
Q08588,Quantitative Aptitude,Quadratic Equations,Medium,CAT
Q08589,Quantitative Aptitude,Profit & Loss,Medium,"SSC,TCS NQT,Banking"
Q08590,Verbal Ability,Cloze Test,Easy,"Placements,General,SSC"
Q08591,Verbal Ability,Synonyms & Antonyms,Hard,TCS NQT
Q08592,Quantitative Aptitude,Averages,Easy,"General,Placements,SSC"
Q08593,Logical Reasoning,Coding-Decoding,Easy,"Banking,General"
Q08594,Logical Reasoning,Syllogisms,Medium,"General,TCS NQT,SSC"
