question_id,section,subtopic,difficulty_tag,exam_tags,_true_correct_prob
Q07702,Data Interpretation,Bar Graphs,Medium,"SSC,General,Placements",0.595
Q07703,Logical Reasoning,Input-Output,Medium,Banking,0.504
Q07704,Verbal Ability,Para Jumbles,Hard,"CAT,Banking,SSC",0.288
Q07705,Verbal Ability,Para Summary,Easy,"Placements,General",0.74
Q07706,Quantitative Aptitude,Mensuration,Medium,"SSC,Banking",0.508
Q07707,Verbal Ability,Reading Comprehension,Hard,Banking,0.388
Q07708,Verbal Ability,Fill in the Blanks,Medium,Banking,0.538
Q07709,Verbal Ability,Para Summary,Medium,Placements,0.577
Q07710,Verbal Ability,Para Summary,Medium,"TCS NQT,CAT,SSC",0.432
Q07711,Logical Reasoning,Syllogisms,Medium,SSC,0.517
Q07712,Verbal Ability,Sentence Correction,Medium,"CAT,TCS NQT,SSC",0.521
Q07713,Quantitative Aptitude,"Time, Speed & Distance",Easy,"General,Banking",0.828
Q07714,Logical Reasoning,Coding-Decoding,Medium,"TCS NQT,Banking,SSC",0.578
Q07715,Logical Reasoning,Statement & Conclusion,Easy,"Banking,General",0.786
Q07716,Logical Reasoning,Coding-Decoding,Easy,"CAT,TCS NQT",0.801
Q07717,Verbal Ability,Critical Reasoning,Medium,"Placements,General,TCS NQT",0.586
Q07718,Quantitative Aptitude,Averages,Easy,Placements,0.733
Q07719,Verbal Ability,Critical Reasoning,Medium,"CAT,General,SSC",0.544
Q07720,Data Interpretation,Pie Charts,Hard,"General,Placements",0.199
Q07721,Quantitative Aptitude,Mixtures & Alligations,Hard,General,0.317
Q07722,Logical Reasoning,Venn Diagrams,Medium,"Placements,Banking",0.553
Q07723,Verbal Ability,Verbal Analogies,Medium,SSC,0.517
Q07724,Quantitative Aptitude,Probability,Medium,"SSC,Banking",0.591
Q07725,Data Interpretation,Caselets,Medium,"CAT,Banking,Placements",0.618
Q07726,Quantitative Aptitude,Trigonometry,Medium,"Banking,CAT,Placements",0.624
Q07727,Verbal Ability,Critical Reasoning,Hard,SSC,0.284
Q07728,Quantitative Aptitude,Mensuration,Easy,Placements,0.741
Q07729,Logical Reasoning,Series Completion,Medium,General,0.513
Q07730,Verbal Ability,Synonyms & Antonyms,Hard,"SSC,TCS NQT,General",0.264
Q07731,Quantitative Aptitude,Linear Equations,Medium,Placements,0.561
Q07732,Verbal Ability,Para Jumbles,Hard,"General,TCS NQT",0.294
Q07733,Quantitative Aptitude,Compound Interest,Medium,"Banking,Placements,CAT",0.457
Q07734,Quantitative Aptitude,Averages,Medium,Placements,0.562
Q07735,Verbal Ability,Verbal Analogies,Easy,"Banking,Placements",0.738
Q07736,Quantitative Aptitude,Partnership,Medium,"TCS NQT,CAT,Banking",0.563
Q07737,Quantitative Aptitude,Time & Work,Medium,Banking,0.619
Q07738,Logical Reasoning,Clocks & Calendars,Hard,TCS NQT,0.235
Q07739,Logical Reasoning,Direction Sense,Medium,CAT,0.553
Q07740,Logical Reasoning,Clocks & Calendars,Easy,Banking,0.715
Q07741,Logical Reasoning,Cubes & Dice,Easy,"Placements,CAT,SSC",0.851
Q07742,Quantitative Aptitude,Surds & Indices,Medium,TCS NQT,0.587
Q07743,Quantitative Aptitude,Time & Work,Easy,"Banking,TCS NQT",0.825
Q07744,Quantitative Aptitude,"Time, Speed & Distance",Easy,"CAT,Banking",0.867
Q07745,Verbal Ability,Sentence Correction,Easy,SSC,0.861
Q07746,Logical Reasoning,Syllogisms,Medium,CAT,0.488
Q07747,Data Interpretation,Tables,Easy,"Placements,TCS NQT,CAT",0.765
Q07748,Verbal Ability,Critical Reasoning,Hard,"SSC,CAT,Placements",0.324
Q07749,Logical Reasoning,Direction Sense,Medium,Banking,0.537
Q07750,Verbal Ability,Para Jumbles,Hard,"TCS NQT,CAT,General",0.312
Q07751,Logical Reasoning,Statement & Assumption,Easy,"Placements,General,SSC",0.781
Q07752,Quantitative Aptitude,Logarithms,Medium,Banking,0.521
Q07753,Quantitative Aptitude,Logarithms,Easy,"CAT,TCS NQT",0.743
Q07754,Logical Reasoning,Syllogisms,Medium,CAT,0.419
Q07755,Quantitative Aptitude,Set Theory,Easy,Placements,0.794
Q07756,Quantitative Aptitude,Partnership,Medium,"General,SSC,Banking",0.517
Q07757,Quantitative Aptitude,Simple Interest,Hard,"Placements,General",0.156
Q07758,Verbal Ability,Fill in the Blanks,Medium,"General,SSC",0.514
Q07759,Verbal Ability,Error Spotting,Hard,"CAT,TCS NQT",0.365
Q07760,Logical Reasoning,Data Sufficiency,Hard,"TCS NQT,SSC",0.284
Q07761,Quantitative Aptitude,Number System,Easy,"Banking,TCS NQT,Placements",0.747
Q07762,Quantitative Aptitude,Ratio & Proportion,Easy,SSC,0.833
Q07763,Verbal Ability,Fill in the Blanks,Hard,"Placements,General,TCS NQT",0.348
Q07764,Logical Reasoning,Seating Arrangement,Easy,"General,Banking",0.826
Q07765,Quantitative Aptitude,Mensuration,Medium,"CAT,SSC,TCS NQT",0.495
Q07766,Logical Reasoning,Ranking & Order,Medium,"Banking,SSC",0.516
Q07767,Logical Reasoning,Statement & Assumption,Hard,"CAT,General",0.344
Q07768,Data Interpretation,Caselets,Easy,"Placements,TCS NQT",0.845
Q07769,Verbal Ability,Error Spotting,Hard,CAT,0.369
Q07770,Logical Reasoning,Cubes & Dice,Medium,"Banking,General",0.569
Q07771,Quantitative Aptitude,Partnership,Hard,"SSC,CAT",0.317
Q07772,Verbal Ability,Fill in the Blanks,Easy,General,0.814
Q07773,Quantitative Aptitude,Trigonometry,Hard,"Banking,CAT,Placements",0.225
Q07774,Logical Reasoning,Blood Relations,Medium,"Placements,TCS NQT,CAT",0.517
Q07775,Verbal Ability,Error Spotting,Medium,"SSC,Banking,CAT",0.59
Q07776,Quantitative Aptitude,Geometry,Easy,"CAT,TCS NQT,General",0.822
Q07777,Logical Reasoning,Direction Sense,Hard,Placements,0.233
Q07778,Verbal Ability,Para Jumbles,Medium,"CAT,Banking,TCS NQT",0.474
Q07779,Data Interpretation,Venn-based DI,Hard,"Banking,CAT,General",0.411
Q07780,Quantitative Aptitude,Set Theory,Medium,"General,Banking",0.56
Q07781,Verbal Ability,Sentence Correction,Medium,"Placements,General",0.644
Q07782,Quantitative Aptitude,Compound Interest,Medium,General,0.505
Q07783,Verbal Ability,Odd One Out,Medium,TCS NQT,0.484
Q07784,Logical Reasoning,Data Sufficiency,Hard,"Placements,CAT,General",0.323
Q07785,Logical Reasoning,Ranking & Order,Hard,"TCS NQT,SSC,General",0.361
Q07786,Logical Reasoning,Input-Output,Easy,Banking,0.724
Q07787,Logical Reasoning,Seating Arrangement,Medium,SSC,0.509
Q07788,Quantitative Aptitude,Compound Interest,Easy,"SSC,Placements,CAT",0.847
Q07789,Quantitative Aptitude,Percentages,Medium,General,0.446
Q07790,Logical Reasoning,Statement & Assumption,Medium,"SSC,Placements",0.532
Q07791,Data Interpretation,Venn-based DI,Easy,"General,Placements,TCS NQT",0.829
Q07792,Quantitative Aptitude,Partnership,Hard,"CAT,Placements,TCS NQT",0.344
Q07793,Verbal Ability,Critical Reasoning,Medium,"SSC,TCS NQT",0.612
Q07794,Quantitative Aptitude,Surds & Indices,Easy,"TCS NQT,Banking,General",0.694
Q07795,Verbal Ability,Verbal Analogies,Hard,Placements,0.323
Q07796,Verbal Ability,Odd One Out,Easy,"General,SSC,CAT",0.774
Q07797,Logical Reasoning,Analogy,Medium,"TCS NQT,Placements,Banking",0.582
Q07798,Quantitative Aptitude,Geometry,Medium,"TCS NQT,CAT",0.574
Q07799,Verbal Ability,Fill in the Blanks,Medium,TCS NQT,0.554
Q07800,Data Interpretation,Line Graphs,Easy,CAT,0.741
Q07801,Logical Reasoning,Puzzles,Hard,"General,CAT",0.288
Q07802,Quantitative Aptitude,Quadratic Equations,Medium,"Placements,Banking",0.542
Q07803,Quantitative Aptitude,Quadratic Equations,Hard,"Placements,Banking",0.155
Q07804,Logical Reasoning,Cubes & Dice,Medium,SSC,0.61
Q07805,Logical Reasoning,Seating Arrangement,Easy,Banking,0.791
Q07806,Quantitative Aptitude,Time & Work,Medium,"SSC,General",0.6
Q07807,Verbal Ability,Sentence Correction,Easy,Banking,0.83
Q07808,Verbal Ability,Fill in the Blanks,Medium,"Banking,SSC,General",0.603
Q07809,Data Interpretation,Radar/Spider Charts,Easy,"SSC,TCS NQT",0.713
Q07810,Verbal Ability,Odd One Out,Easy,"SSC,TCS NQT,Banking",0.835
Q07811,Quantitative Aptitude,Time & Work,Hard,SSC,0.205
Q07812,Verbal Ability,Verbal Analogies,Medium,"General,SSC",0.51
Q07813,Quantitative Aptitude,Simple Interest,Easy,SSC,0.805
Q07814,Logical Reasoning,Input-Output,Hard,"Placements,SSC,CAT",0.326
Q07815,Logical Reasoning,Input-Output,Easy,"Placements,TCS NQT,Banking",0.777
Q07816,Data Interpretation,Mixed DI Sets,Easy,"TCS NQT,SSC",0.735
Q07817,Quantitative Aptitude,Simple Interest,Hard,General,0.315
Q07818,Quantitative Aptitude,Percentages,Medium,"Placements,Banking",0.505
Q07819,Logical Reasoning,Input-Output,Easy,"Banking,Placements,TCS NQT",0.887
Q07820,Verbal Ability,Error Spotting,Medium,"General,CAT",0.589
Q07821,Logical Reasoning,Cubes & Dice,Medium,"Placements,SSC,TCS NQT",0.621
Q07822,Verbal Ability,Synonyms & Antonyms,Medium,Placements,0.601
Q07823,Quantitative Aptitude,Progressions (AP/GP),Easy,SSC,0.816
Q07824,Verbal Ability,Para Summary,Medium,"SSC,CAT,Placements",0.541
Q07825,Quantitative Aptitude,Compound Interest,Easy,SSC,0.809
Q07826,Logical Reasoning,Analogy,Easy,"TCS NQT,CAT",0.789
Q07827,Verbal Ability,Critical Reasoning,Medium,"Banking,TCS NQT",0.492
Q07828,Quantitative Aptitude,Mensuration,Medium,SSC,0.492
Q07829,Quantitative Aptitude,Simple Interest,Medium,"SSC,CAT,Banking",0.618
Q07830,Verbal Ability,Reading Comprehension,Medium,Placements,0.512
Q07831,Quantitative Aptitude,Set Theory,Easy,"TCS NQT,Placements,CAT",0.79
Q07832,Verbal Ability,Critical Reasoning,Hard,"TCS NQT,Placements",0.295
Q07833,Quantitative Aptitude,Ratio & Proportion,Hard,Banking,0.317
Q07834,Verbal Ability,Cloze Test,Hard,"Placements,CAT,SSC",0.261
Q07835,Quantitative Aptitude,Algebra,Easy,General,0.791
Q07836,Data Interpretation,Data Sufficiency (DI),Medium,"Banking,General",0.509
Q07837,Verbal Ability,Reading Comprehension,Medium,"Placements,Banking",0.543
Q07838,Quantitative Aptitude,Set Theory,Hard,General,0.35
Q07839,Quantitative Aptitude,Compound Interest,Easy,"Banking,Placements,CAT",0.814
Q07840,Verbal Ability,Para Jumbles,Easy,Placements,0.752
Q07841,Verbal Ability,Synonyms & Antonyms,Medium,CAT,0.558
Q07842,Verbal Ability,Error Spotting,Medium,"TCS NQT,SSC,General",0.588
Q07843,Quantitative Aptitude,Compound Interest,Easy,"SSC,TCS NQT",0.781
Q07844,Quantitative Aptitude,"Time, Speed & Distance",Medium,Placements,0.549
Q07845,Quantitative Aptitude,Geometry,Easy,"General,TCS NQT",0.886
Q07846,Verbal Ability,Para Summary,Medium,TCS NQT,0.536
Q07847,Logical Reasoning,Coding-Decoding,Medium,"TCS NQT,General,Banking",0.531
Q07848,Verbal Ability,Odd One Out,Medium,"General,CAT,Placements",0.533
Q07849,Verbal Ability,Para Summary,Medium,SSC,0.552
Q07850,Logical Reasoning,Statement & Conclusion,Medium,"SSC,Banking,Placements",0.48
Q07851,Logical Reasoning,Blood Relations,Hard,"SSC,Banking,General",0.289
Q07852,Logical Reasoning,Syllogisms,Medium,Placements,0.532
Q07853,Logical Reasoning,Direction Sense,Hard,"TCS NQT,SSC",0.297
Q07854,Logical Reasoning,Seating Arrangement,Medium,"Placements,SSC,CAT",0.609
Q07855,Quantitative Aptitude,Set Theory,Hard,CAT,0.34
Q07856,Data Interpretation,Pie Charts,Medium,"SSC,Banking",0.568
Q07857,Quantitative Aptitude,Simple Interest,Easy,"SSC,TCS NQT",0.766
Q07858,Verbal Ability,Error Spotting,Easy,"General,CAT,TCS NQT",0.785
Q07859,Data Interpretation,Tables,Medium,"General,TCS NQT,CAT",0.545
Q07860,Logical Reasoning,Clocks & Calendars,Medium,"General,CAT",0.485
Q07861,Logical Reasoning,Syllogisms,Easy,"CAT,SSC",0.793
Q07862,Verbal Ability,Sentence Correction,Hard,SSC,0.399
Q07863,Quantitative Aptitude,Quadratic Equations,Easy,"TCS NQT,SSC",0.718
Q07864,Quantitative Aptitude,Profit & Loss,Easy,"Placements,SSC,General",0.782
Q07865,Quantitative Aptitude,Permutation & Combination,Medium,"General,CAT,SSC",0.486
Q07866,Quantitative Aptitude,Permutation & Combination,Medium,"Placements,Banking,SSC",0.594
Q07867,Data Interpretation,Radar/Spider Charts,Medium,"SSC,TCS NQT",0.55
Q07868,Quantitative Aptitude,Percentages,Easy,CAT,0.827
Q07869,Verbal Ability,Verbal Analogies,Medium,"CAT,General,Banking",0.621
Q07870,Verbal Ability,Idioms & Phrases,Easy,"Banking,SSC",0.829
Q07871,Verbal Ability,Odd One Out,Medium,Banking,0.59
Q07872,Verbal Ability,Odd One Out,Easy,"SSC,CAT,TCS NQT",0.685
Q07873,Logical Reasoning,Syllogisms,Easy,Banking,0.765
Q07874,Quantitative Aptitude,Surds & Indices,Easy,Banking,0.787
Q07875,Logical Reasoning,Series Completion,Hard,"General,CAT",0.281
Q07876,Quantitative Aptitude,Geometry,Medium,CAT,0.483
Q07877,Quantitative Aptitude,Linear Equations,Easy,"Banking,General,TCS NQT",0.746
Q07878,Quantitative Aptitude,Simple Interest,Easy,TCS NQT,0.811
Q07879,Quantitative Aptitude,Progressions (AP/GP),Medium,"Banking,General",0.666
Q07880,Quantitative Aptitude,Linear Equations,Medium,"General,TCS NQT,Placements",0.546
Q07881,Quantitative Aptitude,Surds & Indices,Easy,Placements,0.752
Q07882,Verbal Ability,Para Summary,Hard,Banking,0.321
Q07883,Quantitative Aptitude,Percentages,Hard,"SSC,CAT,General",0.289
Q07884,Verbal Ability,Idioms & Phrases,Medium,SSC,0.518
Q07885,Quantitative Aptitude,"Time, Speed & Distance",Medium,"SSC,TCS NQT",0.557
Q07886,Data Interpretation,Pie Charts,Easy,"SSC,Banking,General",0.847
Q07887,Verbal Ability,Odd One Out,Easy,"Placements,TCS NQT,SSC",0.817
Q07888,Logical Reasoning,Statement & Assumption,Easy,"Placements,General",0.838
Q07889,Verbal Ability,Verbal Analogies,Medium,"TCS NQT,General,Placements",0.509
Q07890,Verbal Ability,Critical Reasoning,Easy,Banking,0.698
Q07891,Quantitative Aptitude,Quadratic Equations,Hard,"Placements,CAT,Banking",0.221
Q07892,Quantitative Aptitude,Partnership,Hard,"SSC,TCS NQT",0.241
Q07893,Quantitative Aptitude,Percentages,Medium,General,0.534
Q07894,Verbal Ability,Fill in the Blanks,Medium,"SSC,Banking,TCS NQT",0.61
Q07895,Verbal Ability,Idioms & Phrases,Easy,"TCS NQT,Placements",0.781
Q07896,Verbal Ability,Reading Comprehension,Easy,CAT,0.743
Q07897,Data Interpretation,Line Graphs,Medium,"SSC,Placements,TCS NQT",0.622
Q07898,Quantitative Aptitude,Mensuration,Easy,Banking,0.741
Q07899,Verbal Ability,Para Summary,Easy,"TCS NQT,General",0.828
Q07900,Verbal Ability,Cloze Test,Medium,SSC,0.523
Q07901,Logical Reasoning,Venn Diagrams,Medium,General,0.417
Q07902,Data Interpretation,Mixed DI Sets,Easy,"General,CAT,Placements",0.815
Q07903,Logical Reasoning,Venn Diagrams,Hard,TCS NQT,0.336
Q07904,Quantitative Aptitude,Linear Equations,Easy,"Banking,CAT",0.818
Q07905,Data Interpretation,Tables,Medium,TCS NQT,0.512
Q07906,Verbal Ability,Odd One Out,Medium,CAT,0.573
Q07907,Quantitative Aptitude,Probability,Medium,"Banking,Placements,CAT",0.582
Q07908,Quantitative Aptitude,Set Theory,Medium,"Placements,TCS NQT",0.657
Q07909,Quantitative Aptitude,Partnership,Easy,Banking,0.9
Q07910,Data Interpretation,Radar/Spider Charts,Easy,"Banking,CAT",0.784
Q07911,Logical Reasoning,Puzzles,Easy,"SSC,Placements,General",0.784
Q07912,Verbal Ability,Synonyms & Antonyms,Easy,"General,Banking,TCS NQT",0.878
Q07913,Verbal Ability,Sentence Correction,Medium,TCS NQT,0.629
Q07914,Verbal Ability,Reading Comprehension,Easy,Banking,0.804
Q07915,Data Interpretation,Pie Charts,Easy,CAT,0.795
Q07916,Logical Reasoning,Syllogisms,Medium,General,0.467
Q07917,Logical Reasoning,Statement & Conclusion,Medium,Placements,0.434
Q07918,Data Interpretation,Caselets,Hard,"SSC,Banking,Placements",0.339
Q07919,Logical Reasoning,Syllogisms,Easy,"General,Banking",0.769
Q07920,Quantitative Aptitude,Partnership,Hard,"Banking,General,CAT",0.277
Q07921,Logical Reasoning,Input-Output,Hard,General,0.296
Q07922,Data Interpretation,Radar/Spider Charts,Hard,Banking,0.221
Q07923,Verbal Ability,Fill in the Blanks,Easy,"TCS NQT,Banking,SSC",0.766
Q07924,Logical Reasoning,Ranking & Order,Medium,"Banking,General",0.61
Q07925,Verbal Ability,Critical Reasoning,Medium,TCS NQT,0.523
Q07926,Logical Reasoning,Ranking & Order,Medium,"Placements,General,SSC",0.56
Q07927,Quantitative Aptitude,Averages,Easy,CAT,0.789
Q07928,Data Interpretation,Mixed DI Sets,Easy,Placements,0.75
Q07929,Logical Reasoning,Clocks & Calendars,Medium,General,0.599
Q07930,Quantitative Aptitude,Quadratic Equations,Easy,"General,SSC,Placements",0.785
Q07931,Quantitative Aptitude,Mensuration,Easy,"Placements,General,TCS NQT",0.755
Q07932,Verbal Ability,Para Jumbles,Medium,"CAT,SSC,Placements",0.567
Q07933,Logical Reasoning,Blood Relations,Easy,"CAT,SSC",0.749
Q07934,Quantitative Aptitude,Partnership,Medium,"Banking,Placements",0.57
Q07935,Data Interpretation,Data Sufficiency (DI),Hard,CAT,0.348
Q07936,Data Interpretation,Mixed DI Sets,Medium,"General,TCS NQT",0.667
Q07937,Logical Reasoning,Puzzles,Hard,SSC,0.284
Q07938,Verbal Ability,Reading Comprehension,Easy,"General,CAT,TCS NQT",0.79
Q07939,Logical Reasoning,Seating Arrangement,Medium,"General,Placements",0.561
Q07940,Quantitative Aptitude,Geometry,Medium,CAT,0.551
Q07941,Quantitative Aptitude,Permutation & Combination,Medium,Placements,0.543
Q07942,Quantitative Aptitude,Quadratic Equations,Medium,"TCS NQT,General",0.638
Q07943,Logical Reasoning,Series Completion,Easy,"SSC,Banking,General",0.731
Q07944,Data Interpretation,Radar/Spider Charts,Hard,"Placements,General,SSC",0.2
Q07945,Verbal Ability,Critical Reasoning,Hard,"TCS NQT,Placements,SSC",0.323
Q07946,Quantitative Aptitude,Trigonometry,Medium,TCS NQT,0.563
Q07947,Verbal Ability,Synonyms & Antonyms,Medium,SSC,0.525
Q07948,Quantitative Aptitude,Progressions (AP/GP),Easy,"Banking,TCS NQT",0.749
Q07949,Quantitative Aptitude,Profit & Loss,Medium,"Banking,Placements",0.572
Q07950,Verbal Ability,Error Spotting,Hard,"Banking,General,SSC",0.332
Q07951,Logical Reasoning,Statement & Assumption,Easy,CAT,0.804
Q07952,Logical Reasoning,Series Completion,Hard,Banking,0.293
Q07953,Logical Reasoning,Direction Sense,Hard,"Banking,General,SSC",0.251
Q07954,Logical Reasoning,Direction Sense,Hard,"Placements,SSC,Banking",0.247
Q07955,Logical Reasoning,Venn Diagrams,Hard,"TCS NQT,Placements",0.332
Q07956,Logical Reasoning,Analogy,Medium,"Placements,SSC,CAT",0.581
Q07957,Quantitative Aptitude,Percentages,Hard,General,0.249
Q07958,Data Interpretation,Line Graphs,Easy,TCS NQT,0.759
Q07959,Verbal Ability,Para Summary,Medium,"CAT,General,SSC",0.61
Q07960,Quantitative Aptitude,Surds & Indices,Medium,"Banking,CAT,SSC",0.535
Q07961,Data Interpretation,Pie Charts,Medium,"CAT,TCS NQT,SSC",0.59
Q07962,Quantitative Aptitude,Averages,Easy,Placements,0.84
Q07963,Logical Reasoning,Analogy,Medium,Banking,0.619
Q07964,Quantitative Aptitude,Set Theory,Medium,General,0.528
Q07965,Quantitative Aptitude,Percentages,Easy,"General,Placements,TCS NQT",0.857
Q07966,Quantitative Aptitude,Algebra,Medium,"General,Placements",0.535
Q07967,Verbal Ability,Para Summary,Easy,"General,Placements,CAT",0.844
Q07968,Logical Reasoning,Seating Arrangement,Easy,CAT,0.801
Q07969,Verbal Ability,Error Spotting,Medium,TCS NQT,0.534
Q07970,Logical Reasoning,Syllogisms,Hard,"TCS NQT,General,Placements",0.217
Q07971,Verbal Ability,Para Jumbles,Hard,"Banking,TCS NQT,CAT",0.256
Q07972,Logical Reasoning,Blood Relations,Hard,"TCS NQT,CAT",0.303
Q07973,Quantitative Aptitude,Time & Work,Easy,"General,Placements,SSC",0.748
Q07974,Quantitative Aptitude,Partnership,Easy,"CAT,SSC",0.721
Q07975,Quantitative Aptitude,Probability,Medium,"Placements,TCS NQT,CAT",0.628
Q07976,Logical Reasoning,Statement & Assumption,Medium,SSC,0.483
Q07977,Quantitative Aptitude,Partnership,Medium,General,0.547
Q07978,Logical Reasoning,Cubes & Dice,Easy,"Banking,CAT",0.781
Q07979,Quantitative Aptitude,Ratio & Proportion,Easy,"Banking,Placements",0.79
Q07980,Data Interpretation,Venn-based DI,Medium,"CAT,TCS NQT,General",0.521
Q07981,Logical Reasoning,Direction Sense,Medium,General,0.572
Q07982,Data Interpretation,Data Sufficiency (DI),Medium,"CAT,SSC,TCS NQT",0.557
Q07983,Data Interpretation,Radar/Spider Charts,Easy,"SSC,Banking,CAT",0.844
Q07984,Verbal Ability,Fill in the Blanks,Hard,"Placements,CAT,TCS NQT",0.313
Q07985,Quantitative Aptitude,Percentages,Medium,"General,TCS NQT",0.547
Q07986,Verbal Ability,Sentence Correction,Easy,"General,Placements,CAT",0.812
Q07987,Verbal Ability,Verbal Analogies,Hard,"Banking,Placements",0.288
Q07988,Quantitative Aptitude,Logarithms,Hard,"TCS NQT,General",0.297
Q07989,Verbal Ability,Critical Reasoning,Easy,CAT,0.789
Q07990,Quantitative Aptitude,Probability,Medium,"CAT,SSC,Placements",0.559
Q07991,Logical Reasoning,Input-Output,Hard,"Placements,Banking,TCS NQT",0.401
Q07992,Logical Reasoning,Data Sufficiency,Hard,"CAT,General,Banking",0.289
Q07993,Logical Reasoning,Analogy,Easy,"Banking,CAT",0.844
Q07994,Logical Reasoning,Analogy,Medium,"Banking,Placements",0.528
Q07995,Logical Reasoning,Series Completion,Easy,"Placements,Banking",0.878
Q07996,Verbal Ability,Idioms & Phrases,Hard,"General,SSC,CAT",0.338
Q07997,Logical Reasoning,Seating Arrangement,Medium,"General,Banking,Placements",0.543
Q07998,Quantitative Aptitude,Mensuration,Easy,"Placements,TCS NQT",0.748
Q07999,Verbal Ability,Synonyms & Antonyms,Medium,Banking,0.445
Q08000,Quantitative Aptitude,Geometry,Easy,"Banking,TCS NQT",0.869
